ij,wij
18, 0.364357
19, 0.720587
20, -0.302321
21, -0.548452
22, -1.039362
23, -1.234773
24, 0.082304
10, -0.695782
11, -0.086714
12, 0.301455
13, -0.317713
14, -0.121604
15, -0.065401
16, -0.168793
17, 0.592592
18, 0.364334
19, 0.720618
20, -0.302743
21, -0.548460
22, -1.037154
23, -1.234798
24, 0.082339
10, -0.695935
11, -0.086711
12, 0.306197
13, -0.317792
14, -0.121570
15, -0.065550
16, -0.168790
17, 0.597215
18, 0.364257
19, 0.720652
20, -0.302855
21, -0.548458
22, -1.033715
23, -1.234855
24, 0.082365
10, -0.690404
11, -0.086392
12, 0.303916
13, -0.316045
14, -0.121611
15, -0.063050
16, -0.168645
17, 0.596183
18, 0.365047
19, 0.720634
20, -0.302173
21, -0.548419
22, -1.033996
23, -1.234640
24, 0.082360
10, -0.690646
11, -0.086395
12, 0.305063
13, -0.316051
14, -0.121592
15, -0.063350
16, -0.168649
17, 0.597608
18, 0.365039
19, 0.720658
20, -0.302537
21, -0.548423
22, -1.032272
23, -1.234649
24, 0.082389
10, -0.691405
11, -0.086424
12, 0.308930
13, -0.316641
14, -0.121548
15, -0.064213
16, -0.168682
17, 0.602002
18, 0.364369
19, 0.720707
20, -0.303046
21, -0.548442
22, -1.029680
23, -1.235045
24, 0.082418
10, -0.687107
11, -0.086147
12, 0.307673
13, -0.315302
14, -0.121572
15, -0.060557
16, -0.168446
17, 0.600933
18, 0.365508
19, 0.720687
20, -0.303938
21, -0.548500
22, -1.029419
23, -1.235323
24, 0.082423
10, -0.687656
11, -0.086174
12, 0.310566
13, -0.315397
14, -0.121548
15, -0.061234
16, -0.168479
17, 0.604501
18, 0.365391
19, 0.720716
20, -0.304507
21, -0.548527
22, -1.026420
23, -1.235422
24, 0.082447
10, -0.688145
11, -0.086170
12, 0.312941
13, -0.315428
14, -0.121528
15, -0.061952
16, -0.168474
17, 0.607991
18, 0.365345
19, 0.720745
20, -0.305164
21, -0.548522
22, -1.023226
23, -1.235464
24, 0.082474
10, -0.682922
11, -0.086002
12, 0.311880
13, -0.314362
14, -0.121583
15, -0.065524
16, -0.168589
17, 0.608717
18, 0.364615
19, 0.720782
20, -0.304041
21, -0.548486
22, -1.023454
23, -1.235234
24, 0.082462
10, -0.683339
11, -0.086063
12, 0.315640
13, -0.314470
14, -0.121518
15, -0.065820
16, -0.168632
17, 0.611387
18, 0.364538
19, 0.720828
20, -0.304333
21, -0.548529
22, -1.020819
23, -1.235311
24, 0.082507
10, -0.683680
11, -0.086099
12, 0.319351
13, -0.314856
14, -0.121439
15, -0.066105
16, -0.168662
17, 0.614486
18, 0.364216
19, 0.720895
20, -0.304514
21, -0.548548
22, -1.018848
23, -1.235515
24, 0.082550
10, -0.680930
11, -0.085966
12, 0.318277
13, -0.314242
14, -0.121455
15, -0.062117
16, -0.168469
17, 0.612929
18, 0.365106
19, 0.720872
20, -0.300202
21, -0.548339
22, -1.020532
23, -1.234553
24, 0.082525
10, -0.681245
11, -0.085978
12, 0.320904
13, -0.314269
14, -0.121437
15, -0.062506
16, -0.168485
17, 0.616170
18, 0.365073
19, 0.720893
20, -0.300573
21, -0.548354
22, -1.017438
23, -1.234584
24, 0.082545
10, -0.681889
11, -0.085996
12, 0.324084
13, -0.314575
14, -0.121414
15, -0.063351
16, -0.168508
17, 0.620340
18, 0.364672
19, 0.720923
20, -0.301104
21, -0.548369
22, -1.014819
23, -1.234836
24, 0.082564
10, -0.680177
11, -0.085950
12, 0.323883
13, -0.314331
14, -0.121431
15, -0.067297
16, -0.168615
17, 0.620804
18, 0.364110
19, 0.720962
20, -0.298302
21, -0.548293
22, -1.015148
23, -1.234437
24, 0.082537
10, -0.680298
11, -0.085957
12, 0.327036
13, -0.314349
14, -0.121423
15, -0.067444
16, -0.168624
17, 0.624640
18, 0.364088
19, 0.720972
20, -0.298425
21, -0.548301
22, -1.011933
23, -1.234456
24, 0.082546
10, -0.680900
11, -0.086006
12, 0.329099
13, -0.315143
14, -0.121394
15, -0.068136
16, -0.168679
17, 0.627010
18, 0.363176
19, 0.721005
20, -0.298779
21, -0.548329
22, -1.010718
23, -1.234923
24, 0.082563
10, -0.674639
11, -0.085696
12, 0.328012
13, -0.313393
14, -0.121427
15, -0.062609
16, -0.168406
17, 0.626051
18, 0.364721
19, 0.720975
20, -0.298868
21, -0.548333
22, -1.010703
23, -1.234948
24, 0.082563
10, -0.674845
11, -0.085758
12, 0.332218
13, -0.313450
14, -0.121343
15, -0.062730
16, -0.168443
17, 0.628525
18, 0.364687
19, 0.721025
20, -0.298997
21, -0.548372
22, -1.008077
23, -1.234984
24, 0.082616
10, -0.675351
11, -0.085758
12, 0.334401
13, -0.313465
14, -0.121265
15, -0.063206
16, -0.168442
17, 0.630576
18, 0.364674
19, 0.721098
20, -0.299617
21, -0.548372
22, -1.005400
23, -1.235001
24, 0.082711
10, -0.675616
11, -0.085718
12, 0.334079
13, -0.313440
14, -0.121256
15, -0.063040
16, -0.168467
17, 0.630777
18, 0.364658
19, 0.721093
20, -0.299377
21, -0.548407
22, -1.005108
23, -1.235024
24, 0.082703
10, -0.675901
11, -0.085726
12, 0.336150
13, -0.313452
14, -0.121235
15, -0.063374
16, -0.168477
17, 0.633206
18, 0.364644
19, 0.721117
20, -0.299749
21, -0.548418
22, -1.002408
23, -1.235040
24, 0.082731
10, -0.677200
11, -0.085741
12, 0.339677
13, -0.313578
14, -0.121195
15, -0.065218
16, -0.168498
17, 0.638212
18, 0.364464
19, 0.721174
20, -0.301365
21, -0.548437
22, -0.998021
23, -1.235197
24, 0.082780
10, -0.676733
11, -0.085733
12, 0.339646
13, -0.313496
14, -0.121200
15, -0.065347
16, -0.168500
17, 0.638220
18, 0.364441
19, 0.721175
20, -0.300368
21, -0.548419
22, -0.998086
23, -1.235022
24, 0.082770
10, -0.676851
11, -0.085752
12, 0.341889
13, -0.313562
14, -0.121188
15, -0.065471
16, -0.168520
17, 0.640573
18, 0.364372
19, 0.721188
20, -0.300455
21, -0.548433
22, -0.996446
23, -1.235070
24, 0.082779
10, -0.677916
11, -0.085818
12, 0.345482
13, -0.314119
14, -0.121118
15, -0.066567
16, -0.168588
17, 0.644272
18, 0.363799
19, 0.721260
20, -0.301168
21, -0.548477
22, -0.994039
23, -1.235443
24, 0.082826
10, -0.678074
11, -0.085847
12, 0.345665
13, -0.314188
14, -0.121120
15, -0.066883
16, -0.168647
17, 0.644638
18, 0.363662
19, 0.721257
20, -0.301013
21, -0.548448
22, -0.994217
23, -1.235376
24, 0.082827
10, -0.678328
11, -0.085856
12, 0.347976
13, -0.314200
14, -0.121104
15, -0.067194
16, -0.168658
17, 0.647470
18, 0.363646
19, 0.721277
20, -0.301341
21, -0.548459
22, -0.991233
23, -1.235393
24, 0.082848
10, -0.678433
11, -0.085855
12, 0.350119
13, -0.314202
14, -0.120991
15, -0.067262
16, -0.168657
17, 0.648839
18, 0.363644
19, 0.721349
20, -0.301449
21, -0.548458
22, -0.989042
23, -1.235395
24, 0.082964
10, -0.677399
11, -0.085786
12, 0.349773
13, -0.313990
14, -0.120992
15, -0.070734
16, -0.168889
17, 0.650002
18, 0.362931
19, 0.721355
20, -0.300333
21, -0.548383
22, -0.989416
23, -1.235166
24, 0.082962
10, -0.677461
11, -0.085794
12, 0.353053
13, -0.313999
14, -0.120982
15, -0.070797
16, -0.168898
17, 0.653366
18, 0.362922
19, 0.721365
20, -0.300390
21, -0.548391
22, -0.986376
23, -1.235174
24, 0.082971
10, -0.677567
11, -0.085792
12, 0.355833
13, -0.314004
14, -0.120933
15, -0.070886
16, -0.168897
17, 0.655705
18, 0.362918
19, 0.721407
20, -0.300497
21, -0.548389
22, -0.983566
23, -1.235179
24, 0.083021
10, -0.675469
11, -0.085671
12, 0.355010
13, -0.313522
14, -0.120938
15, -0.068722
16, -0.168771
17, 0.654856
18, 0.363415
19, 0.721401
20, -0.297416
21, -0.548210
22, -0.984774
23, -1.234471
24, 0.083013
10, -0.675695
11, -0.085744
12, 0.356513
13, -0.313776
14, -0.120918
15, -0.068933
16, -0.168840
17, 0.656264
18, 0.363178
19, 0.721420
20, -0.297543
21, -0.548252
22, -0.983931
23, -1.234614
24, 0.083024
10, -0.676014
11, -0.085801
12, 0.360219
13, -0.313928
14, -0.120801
15, -0.069159
16, -0.168880
17, 0.658882
18, 0.363070
19, 0.721503
20, -0.297731
21, -0.548285
22, -0.981758
23, -1.234703
24, 0.083093
10, -0.670227
11, -0.085557
12, 0.359358
13, -0.313391
14, -0.120849
15, -0.075424
16, -0.169144
17, 0.659814
18, 0.362489
19, 0.721555
20, -0.288866
21, -0.547912
22, -0.983077
23, -1.233881
24, 0.083019
10, -0.670505
11, -0.085562
12, 0.359999
13, -0.313393
14, -0.120829
15, -0.075751
16, -0.169150
17, 0.660571
18, 0.362488
19, 0.721578
20, -0.289403
21, -0.547921
22, -0.981838
23, -1.233884
24, 0.083057
10, -0.670880
11, -0.085562
12, 0.360941
13, -0.313395
14, -0.120767
15, -0.076098
16, -0.169149
17, 0.661440
18, 0.362485
19, 0.721636
20, -0.289984
21, -0.547920
22, -0.980380
23, -1.233888
24, 0.083154
10, -0.668405
11, -0.085422
12, 0.360050
13, -0.312930
14, -0.120769
15, -0.074847
16, -0.169078
17, 0.660990
18, 0.362720
19, 0.721635
20, -0.285272
21, -0.547654
22, -0.982076
23, -1.233003
24, 0.083149
10, -0.668570
11, -0.085435
12, 0.363060
13, -0.312944
14, -0.120760
15, -0.075036
16, -0.169094
17, 0.664428
18, 0.362705
19, 0.721646
20, -0.285452
21, -0.547668
22, -0.978797
23, -1.233017
24, 0.083159
10, -0.668940
11, -0.085445
12, 0.365715
13, -0.313014
14, -0.120740
15, -0.075482
16, -0.169106
17, 0.667626
18, 0.362620
19, 0.721670
20, -0.285797
21, -0.547678
22, -0.976317
23, -1.233083
24, 0.083178
10, -0.657381
11, -0.084830
12, 0.361524
13, -0.311071
14, -0.120818
15, -0.068935
16, -0.168758
17, 0.665252
18, 0.363721
19, 0.721625
20, -0.275127
21, -0.547110
22, -0.980186
23, -1.231289
24, 0.083105
10, -0.657641
11, -0.084876
12, 0.363421
13, -0.311189
14, -0.120801
15, -0.069192
16, -0.168803
17, 0.667124
18, 0.363604
19, 0.721642
20, -0.275306
21, -0.547141
22, -0.978881
23, -1.231370
24, 0.083117
10, -0.657995
11, -0.084874
12, 0.365624
13, -0.311195
14, -0.120769
15, -0.069599
16, -0.168801
17, 0.669661
18, 0.363597
19, 0.721680
20, -0.275786
21, -0.547139
22, -0.975887
23, -1.231378
24, 0.083161
10, -0.654706
11, -0.084636
12, 0.364115
13, -0.310321
14, -0.120773
15, -0.072214
16, -0.168990
17, 0.670860
18, 0.362902
19, 0.721683
20, -0.276330
21, -0.547179
22, -0.975638
23, -1.231523
24, 0.083162
10, -0.654898
11, -0.084705
12, 0.368148
13, -0.310352
14, -0.120717
15, -0.072324
16, -0.169029
17, 0.673154
18, 0.362885
19, 0.721715
20, -0.276458
21, -0.547225
22, -0.972953
23, -1.231544
24, 0.083199
10, -0.655185
11, -0.084709
12, 0.371805
13, -0.310363
14, -0.120638
15, -0.072551
16, -0.169033
17, 0.676050
18, 0.362876
19, 0.721778
20, -0.276738
21, -0.547229
22, -0.969381
23, -1.231554
24, 0.083277
10, -0.649397
11, -0.084437
12, 0.370731
13, -0.308901
14, -0.120678
15, -0.069844
16, -0.168905
17, 0.675547
18, 0.363560
19, 0.721759
20, -0.276704
21, -0.547227
22, -0.969388
23, -1.231546
24, 0.083277
10, -0.649507
11, -0.084451
12, 0.373125
13, -0.308903
14, -0.120620
15, -0.069907
16, -0.168914
17, 0.676926
18, 0.363559
19, 0.721793
20, -0.276816
21, -0.547242
22, -0.966941
23, -1.231547
24, 0.083336
10, -0.650666
11, -0.084542
12, 0.379004
13, -0.309061
14, -0.120421
15, -0.070657
16, -0.168972
17, 0.680729
18, 0.363457
19, 0.721922
20, -0.277645
21, -0.547306
22, -0.962735
23, -1.231660
24, 0.083478
10, -0.644544
11, -0.084269
12, 0.377461
13, -0.307777
14, -0.120466
15, -0.066039
16, -0.168766
17, 0.679565
18, 0.364425
19, 0.721888
20, -0.273504
21, -0.547122
22, -0.963779
23, -1.230791
24, 0.083448
10, -0.645030
11, -0.084288
12, 0.379460
13, -0.307789
14, -0.120434
15, -0.066517
16, -0.168785
17, 0.681531
18, 0.364414
19, 0.721919
20, -0.274152
21, -0.547147
22, -0.961112
23, -1.230807
24, 0.083491
10, -0.645759
11, -0.084308
12, 0.381760
13, -0.307978
14, -0.120412
15, -0.067459
16, -0.168811
17, 0.684505
18, 0.364169
19, 0.721948
20, -0.274788
21, -0.547165
22, -0.959102
23, -1.230973
24, 0.083510
10, -0.645653
11, -0.084329
12, 0.381928
13, -0.307995
14, -0.120417
15, -0.067398
16, -0.168823
17, 0.684600
18, 0.364160
19, 0.721945
20, -0.274788
21, -0.547165
22, -0.959101
23, -1.230973
24, 0.083510
10, -0.645758
11, -0.084339
12, 0.384825
13, -0.308000
14, -0.120401
15, -0.067497
16, -0.168833
17, 0.687340
18, 0.364154
19, 0.721959
20, -0.274891
21, -0.547175
22, -0.956243
23, -1.230978
24, 0.083525
10, -0.646111
11, -0.084342
12, 0.387739
13, -0.308005
14, -0.120294
15, -0.067761
16, -0.168834
17, 0.689516
18, 0.364151
19, 0.722040
20, -0.275297
21, -0.547177
22, -0.952894
23, -1.230983
24, 0.083649
10, -0.646308
11, -0.084363
12, 0.387857
13, -0.308062
14, -0.120294
15, -0.068761
16, -0.168942
17, 0.690120
18, 0.363862
19, 0.722037
20, -0.275081
21, -0.547154
22, -0.953025
23, -1.230921
24, 0.083649
10, -0.646930
11, -0.084387
12, 0.389520
13, -0.308152
14, -0.120289
15, -0.069840
16, -0.168984
17, 0.693004
18, 0.363705
19, 0.722046
20, -0.275860
21, -0.547185
22, -0.950941
23, -1.231034
24, 0.083657
10, -0.647678
11, -0.084395
12, 0.392657
13, -0.308167
14, -0.120216
15, -0.070577
16, -0.168992
17, 0.696099
18, 0.363690
19, 0.722118
20, -0.276819
21, -0.547195
22, -0.946919
23, -1.231054
24, 0.083749
10, -0.643397
11, -0.084221
12, 0.391802
13, -0.307252
14, -0.120252
15, -0.068398
16, -0.168903
17, 0.695664
18, 0.364156
19, 0.722099
20, -0.275279
21, -0.547132
22, -0.947227
23, -1.230725
24, 0.083736
10, -0.644229
11, -0.084256
12, 0.393502
13, -0.307382
14, -0.120243
15, -0.069747
16, -0.168960
17, 0.698425
18, 0.363946
19, 0.722115
20, -0.276268
21, -0.547174
22, -0.945205
23, -1.230878
24, 0.083747
10, -0.645245
11, -0.084294
12, 0.398236
13, -0.307457
14, -0.120135
15, -0.070626
16, -0.168993
17, 0.702514
18, 0.363881
19, 0.722208
20, -0.277212
21, -0.547209
22, -0.940808
23, -1.230948
24, 0.083848
10, -0.644681
11, -0.084284
12, 0.398225
13, -0.307362
14, -0.120141
15, -0.069415
16, -0.168973
17, 0.702490
18, 0.364084
19, 0.722195
20, -0.276538
21, -0.547198
22, -0.940821
23, -1.230835
24, 0.083841
10, -0.645155
11, -0.084330
12, 0.400958
13, -0.307402
14, -0.120106
15, -0.069814
16, -0.169011
17, 0.704791
18, 0.364051
19, 0.722225
20, -0.276985
21, -0.547241
22, -0.938244
23, -1.230872
24, 0.083874
10, -0.645742
11, -0.084343
12, 0.403619
13, -0.307469
14, -0.120081
15, -0.070552
16, -0.169028
17, 0.708135
18, 0.363967
19, 0.722255
20, -0.277581
21, -0.547254
22, -0.935539
23, -1.230940
24, 0.083898
10, -0.642486
11, -0.084170
12, 0.402460
13, -0.306974
14, -0.120099
15, -0.067479
16, -0.168864
17, 0.707041
18, 0.364434
19, 0.722239
20, -0.269764
21, -0.546839
22, -0.938322
23, -1.229752
24, 0.083856
10, -0.642807
11, -0.084203
12, 0.405062
13, -0.307002
14, -0.120077
15, -0.067785
16, -0.168897
17, 0.709527
18, 0.364407
19, 0.722259
20, -0.270070
21, -0.546871
22, -0.935838
23, -1.229779
24, 0.083877
10, -0.644166
11, -0.084287
12, 0.406666
13, -0.307558
14, -0.120033
15, -0.069396
16, -0.168995
17, 0.711429
18, 0.363748
19, 0.722311
20, -0.271050
21, -0.546931
22, -0.934681
23, -1.230180
24, 0.083908
10, -0.638092
11, -0.083853
12, 0.404692
13, -0.305838
14, -0.120066
15, -0.064151
16, -0.168621
17, 0.709724
18, 0.365234
19, 0.722284
20, -0.270190
21, -0.546870
22, -0.934961
23, -1.229936
24, 0.083904
10, -0.638348
11, -0.083963
12, 0.405910
13, -0.305991
14, -0.120029
15, -0.064339
16, -0.168702
17, 0.710622
18, 0.365121
19, 0.722311
20, -0.270325
21, -0.546928
22, -0.934316
23, -1.230017
24, 0.083923
10, -0.638704
11, -0.083995
12, 0.406800
13, -0.306151
14, -0.120000
15, -0.064713
16, -0.168736
17, 0.711556
18, 0.364952
19, 0.722341
20, -0.270567
21, -0.546950
22, -0.933712
23, -1.230126
24, 0.083943
10, -0.638324
11, -0.083966
12, 0.406630
13, -0.306056
14, -0.120001
15, -0.063275
16, -0.168626
17, 0.710913
18, 0.365312
19, 0.722338
20, -0.269656
21, -0.546880
22, -0.934119
23, -1.229899
24, 0.083941
10, -0.638622
11, -0.084064
12, 0.409595
13, -0.306109
14, -0.119947
15, -0.063465
16, -0.168689
17, 0.712809
18, 0.365278
19, 0.722373
20, -0.269854
21, -0.546945
22, -0.932146
23, -1.229934
24, 0.083977
10, -0.639100
11, -0.084071
12, 0.411982
13, -0.306115
14, -0.119889
15, -0.063939
16, -0.168695
17, 0.715174
18, 0.365272
19, 0.722429
20, -0.270483
21, -0.546954
22, -0.929010
23, -1.229942
24, 0.084052
10, -0.636989
11, -0.083876
12, 0.410968
13, -0.305515
14, -0.119890
15, -0.064305
16, -0.168729
17, 0.715350
18, 0.365168
19, 0.722429
20, -0.271353
21, -0.547034
22, -0.928592
23, -1.230189
24, 0.084052
10, -0.637544
11, -0.083962
12, 0.411559
13, -0.305887
14, -0.119880
15, -0.064999
16, -0.168836
17, 0.716089
18, 0.364702
19, 0.722442
20, -0.271726
21, -0.547092
22, -0.928194
23, -1.230440
24, 0.084059
10, -0.637978
11, -0.083965
12, 0.413496
13, -0.305893
14, -0.119861
15, -0.065598
16, -0.168840
17, 0.718767
18, 0.364694
19, 0.722469
20, -0.272389
21, -0.547096
22, -0.925232
23, -1.230449
24, 0.084089
10, -0.640992
11, -0.084182
12, 0.414739
13, -0.306592
14, -0.119859
15, -0.062319
16, -0.168604
17, 0.717415
18, 0.365454
19, 0.722467
20, -0.269156
21, -0.546864
22, -0.926565
23, -1.229700
24, 0.084087
10, -0.641548
11, -0.084215
12, 0.417097
13, -0.306601
14, -0.119826
15, -0.062843
16, -0.168635
17, 0.719639
18, 0.365445
19, 0.722498
20, -0.269936
21, -0.546910
22, -0.923254
23, -1.229713
24, 0.084134
10, -0.642270
11, -0.084242
12, 0.419427
13, -0.306660
14, -0.119785
15, -0.063672
16, -0.168666
17, 0.722312
18, 0.365377
19, 0.722545
20, -0.270676
21, -0.546938
22, -0.920868
23, -1.229773
24, 0.084176
10, -0.635926
11, -0.083775
12, 0.416517
13, -0.305709
14, -0.119840
15, -0.061488
16, -0.168506
17, 0.721311
18, 0.365705
19, 0.722526
20, -0.264008
21, -0.546448
22, -0.923926
23, -1.228774
24, 0.084118
10, -0.636273
11, -0.083830
12, 0.418981
13, -0.305747
14, -0.119820
15, -0.061823
16, -0.168559
17, 0.723683
18, 0.365668
19, 0.722545
20, -0.264319
21, -0.546497
22, -0.921725
23, -1.228808
24, 0.084136
10, -0.636562
11, -0.083871
12, 0.419665
13, -0.305869
14, -0.119777
15, -0.062089
16, -0.168596
17, 0.724312
18, 0.365556
19, 0.722584
20, -0.264500
21, -0.546522
22, -0.921296
23, -1.228884
24, 0.084162
10, -0.629137
11, -0.083404
12, 0.417783
13, -0.304263
14, -0.119860
15, -0.058921
16, -0.168397
17, 0.723509
18, 0.366241
19, 0.722549
20, -0.261637
21, -0.546342
22, -0.922022
23, -1.228265
24, 0.084131
10, -0.629342
11, -0.083431
12, 0.421204
13, -0.304268
14, -0.119827
15, -0.059083
16, -0.168418
17, 0.726200
18, 0.366237
19, 0.722575
20, -0.261849
21, -0.546370
22, -0.918500
23, -1.228271
24, 0.084165
10, -0.630690
11, -0.083453
12, 0.423114
13, -0.304353
14, -0.119813
15, -0.061616
16, -0.168459
17, 0.729789
18, 0.366078
19, 0.722600
20, -0.263833
21, -0.546403
22, -0.915689
23, -1.228395
24, 0.084185
10, -0.628018
11, -0.083282
12, 0.422051
13, -0.303853
14, -0.119830
15, -0.055934
16, -0.168096
17, 0.727529
18, 0.367140
19, 0.722565
20, -0.257763
21, -0.546014
22, -0.918102
23, -1.227260
24, 0.084146
10, -0.628410
11, -0.083297
12, 0.424252
13, -0.303866
14, -0.119825
15, -0.056563
16, -0.168121
17, 0.731058
