jk,wjk
10, 0.407168
11, 0.032346
12, 0.001978
13, 0.553721
14, -1.345042
15, 0.827192
1, 0.269140
2, -1.430215
3, 0.523547
4, 0.038034
5, 1.188043
6, -0.850620
7, -0.512638
8, 0.089492
9, -0.289352
10, 0.406154
11, 0.031434
12, 0.003808
13, 0.552712
14, -1.345950
15, 0.829016
1, 0.273905
2, -1.440676
3, 0.533465
4, 0.041831
5, 1.179706
6, -0.842716
7, -0.508223
8, 0.079798
9, -0.280162
10, 0.410800
11, 0.021233
12, 0.013480
13, 0.555771
14, -1.352666
15, 0.835383
1, 0.273705
2, -1.439551
3, 0.532739
4, 0.041052
5, 1.184076
6, -0.845536
7, -0.508386
8, 0.080715
9, -0.280754
10, 0.410674
11, 0.021940
12, 0.013023
13, 0.553310
14, -1.338865
15, 0.826474
1, 0.272228
2, -1.437969
3, 0.532753
4, 0.039998
5, 1.185205
6, -0.845526
7, -0.509218
8, 0.081606
9, -0.280746
10, 0.409640
11, 0.023048
12, 0.013033
13, 0.551828
14, -1.337278
15, 0.826488
1, 0.277471
2, -1.455314
3, 0.544421
4, 0.044692
5, 1.169676
6, -0.835079
7, -0.503917
8, 0.064070
9, -0.268949
10, 0.414965
11, 0.005432
12, 0.024884
13, 0.554281
14, -1.345390
15, 0.831945
1, 0.277077
2, -1.453231
3, 0.542977
4, 0.043752
5, 1.174651
6, -0.838527
7, -0.504303
8, 0.066111
9, -0.270364
10, 0.414588
11, 0.007428
12, 0.023501
13, 0.551039
14, -1.328232
15, 0.820055
1, 0.276166
2, -1.453435
3, 0.544181
4, 0.042790
5, 1.174436
6, -0.837255
7, -0.505136
8, 0.065924
9, -0.269262
10, 0.413774
11, 0.007246
12, 0.024576
13, 0.550058
14, -1.328452
15, 0.821352
1, 0.281430
2, -1.470569
3, 0.555880
4, 0.047292
5, 1.159782
6, -0.827250
7, -0.500243
8, 0.049997
9, -0.258387
10, 0.418823
11, -0.009190
12, 0.035798
13, 0.552161
14, -1.335298
15, 0.826027
1, 0.281187
2, -1.469176
3, 0.554971
4, 0.046189
5, 1.166113
6, -0.831385
7, -0.501040
8, 0.054573
9, -0.261376
10, 0.418235
11, -0.005813
12, 0.033592
13, 0.549229
14, -1.318461
15, 0.815029
1, 0.280155
2, -1.469006
3, 0.556040
4, 0.045059
5, 1.166300
6, -0.830215
7, -0.502444
8, 0.054805
9, -0.259922
10, 0.416837
11, -0.005582
12, 0.035040
13, 0.547995
14, -1.318257
15, 0.816307
1, 0.285301
2, -1.486521
3, 0.567586
4, 0.049722
5, 1.150427
6, -0.819751
7, -0.497258
8, 0.037152
9, -0.248285
10, 0.422047
11, -0.023316
12, 0.046730
13, 0.550115
14, -1.325475
15, 0.821065
1, 0.285243
2, -1.486165
3, 0.567371
4, 0.049219
5, 1.153528
6, -0.821628
7, -0.497331
8, 0.037602
9, -0.248558
10, 0.422008
11, -0.023079
12, 0.046587
13, 0.548215
14, -1.313761
15, 0.813978
1, 0.283821
2, -1.484858
3, 0.567691
4, 0.048000
5, 1.154649
6, -0.821353
7, -0.498848
8, 0.038997
9, -0.248216
10, 0.420369
11, -0.021571
12, 0.046957
13, 0.546697
14, -1.312365
15, 0.814320
1, 0.288955
2, -1.501940
3, 0.579244
4, 0.052637
5, 1.139219
6, -0.810918
7, -0.493815
8, 0.022250
9, -0.236890
10, 0.425463
11, -0.038521
12, 0.058419
13, 0.548678
14, -1.318955
15, 0.818777
1, 0.288884
2, -1.501519
3, 0.578980
4, 0.052134
5, 1.142222
6, -0.812796
7, -0.493919
8, 0.022873
9, -0.237279
10, 0.425399
11, -0.038141
12, 0.058181
13, 0.546162
14, -1.303936
15, 0.809384
1, 0.287592
2, -1.501139
3, 0.580215
4, 0.050924
5, 1.142578
6, -0.811640
7, -0.495255
8, 0.023266
9, -0.236003
10, 0.424050
11, -0.037744
12, 0.059470
13, 0.545116
14, -1.303628
15, 0.810383
1, 0.292394
2, -1.515402
3, 0.590765
4, 0.054878
5, 1.130835
6, -0.802955
7, -0.491134
8, 0.011026
9, -0.226951
10, 0.428474
11, -0.050883
12, 0.069187
13, 0.546937
14, -1.309037
15, 0.814384
1, 0.292302
2, -1.514820
3, 0.590412
4, 0.054030
5, 1.136208
6, -0.806203
7, -0.491631
8, 0.014174
9, -0.228853
10, 0.428219
11, -0.049265
12, 0.068210
13, 0.544585
14, -1.294132
15, 0.805374
1, 0.291784
2, -1.515996
3, 0.591738
4, 0.053314
5, 1.134582
6, -0.804370
7, -0.492019
8, 0.013293
9, -0.227861
10, 0.427904
11, -0.049978
12, 0.069014
13, 0.543957
14, -1.295558
15, 0.806982
1, 0.296569
2, -1.531092
3, 0.602425
4, 0.057837
5, 1.120310
6, -0.794266
7, -0.487068
8, -0.002327
9, -0.216803
10, 0.432859
11, -0.065609
12, 0.080079
13, 0.546031
14, -1.302103
15, 0.811615
1, 0.296419
2, -1.530187
3, 0.601861
4, 0.057370
5, 1.123124
6, -0.796021
7, -0.487131
8, -0.001946
9, -0.217040
10, 0.432809
11, -0.065308
12, 0.079891
13, 0.543502
14, -1.286867
15, 0.802114
1, 0.295020
2, -1.529468
3, 0.602863
4, 0.056068
5, 1.123793
6, -0.795088
7, -0.488657
8, -0.001162
9, -0.215947
10, 0.431258
11, -0.064511
12, 0.081003
13, 0.542359
14, -1.286280
15, 0.802933
1, 0.299953
2, -1.545819
3, 0.613894
4, 0.060570
5, 1.108871
6, -0.785021
7, -0.483767
8, -0.017369
9, -0.205013
10, 0.436187
11, -0.080849
12, 0.092025
13, 0.543961
14, -1.291590
15, 0.806515
1, 0.299802
2, -1.544976
3, 0.613330
4, 0.059961
5, 1.112282
6, -0.787305
7, -0.484071
8, -0.015665
9, -0.206154
10, 0.435945
11, -0.079492
12, 0.091116
13, 0.540614
14, -1.272828
15, 0.793950
1, 0.299314
2, -1.545488
3, 0.614197
4, 0.059225
5, 1.111511
6, -0.785999
7, -0.484612
8, -0.016232
9, -0.205194
10, 0.435476
11, -0.079984
12, 0.091949
13, 0.539638
14, -1.273850
15, 0.795682
1, 0.304006
2, -1.559485
3, 0.624436
4, 0.063250
5, 1.099504
6, -0.777216
7, -0.480334
8, -0.028995
9, -0.195858
10, 0.439942
11, -0.093306
12, 0.101694
13, 0.541199
14, -1.278505
15, 0.799087
1, 0.303874
2, -1.558708
3, 0.623934
4, 0.062826
5, 1.101990
6, -0.778822
7, -0.480423
8, -0.028469
9, -0.196198
10, 0.439867
11, -0.092868
12, 0.101411
13, 0.538180
14, -1.260810
15, 0.787650
1, 0.302305
2, -1.557181
3, 0.623923
4, 0.061689
5, 1.103096
6, -0.778830
7, -0.481604
8, -0.027319
9, -0.196206
10, 0.438459
11, -0.091497
12, 0.101401
13, 0.536657
14, -1.259327
15, 0.787640
1, 0.306426
2, -1.566453
3, 0.632534
4, 0.065190
5, 1.095221
6, -0.771516
7, -0.477699
8, -0.036105
9, -0.188046
10, 0.442519
11, -0.100632
12, 0.109886
13, 0.538777
14, -1.264097
15, 0.792070
1, 0.306347
2, -1.565923
3, 0.632219
4, 0.064723
5, 1.098343
6, -0.773377
7, -0.477822
8, -0.035284
9, -0.188535
10, 0.442445
11, -0.100138
12, 0.109591
13, 0.536365
14, -1.247967
15, 0.782455
1, 0.305712
2, -1.566661
3, 0.633403
4, 0.063773
5, 1.097239
6, -0.771605
7, -0.478880
8, -0.036513
9, -0.186563
10, 0.441511
11, -0.101223
12, 0.111334
13, 0.535376
14, -1.249116
15, 0.784299
1, 0.309844
2, -1.576531
3, 0.642236
4, 0.067532
5, 1.088260
6, -0.763569
7, -0.474760
8, -0.046352
9, -0.177757
10, 0.445665
11, -0.111146
12, 0.120214
13, 0.537509
14, -1.254211
15, 0.788859
1, 0.309711
2, -1.575586
3, 0.641694
4, 0.066795
5, 1.093514
6, -0.766580
7, -0.475121
8, -0.043779
9, -0.179232
10, 0.445460
11, -0.109683
12, 0.119375
13, 0.535388
14, -1.239084
15, 0.780191
1, 0.309025
2, -1.575967
3, 0.642680
4, 0.065909
5, 1.093022
6, -0.765306
7, -0.475940
8, -0.044234
9, -0.178054
10, 0.444702
11, -0.110104
12, 0.120464
13, 0.534284
14, -1.239698
15, 0.781778
1, 0.313302
2, -1.588486
3, 0.652067
4, 0.069808
5, 1.081609
6, -0.756750
7, -0.471600
8, -0.056939
9, -0.168529
10, 0.449075
11, -0.122904
12, 0.130062
13, 0.535959
14, -1.244600
15, 0.785454
1, 0.313153
2, -1.587579
3, 0.651471
4, 0.069266
5, 1.084885
6, -0.758900
7, -0.471967
8, -0.054719
9, -0.169986
10, 0.448774
11, -0.121082
12, 0.128865
13, 0.532725
14, -1.225044
15, 0.772614
1, 0.312189
2, -1.587741
3, 0.652624
4, 0.068197
5, 1.084706
6, -0.757621
7, -0.473080
8, -0.054906
9, -0.168655
10, 0.447700
11, -0.121262
12, 0.130150
13, 0.531627
14, -1.225228
15, 0.773926
1, 0.316612
2, -1.601712
3, 0.662569
4, 0.072266
5, 1.071850
6, -0.748470
7, -0.468712
8, -0.068704
9, -0.158832
10, 0.452115
11, -0.135211
12, 0.140080
13, 0.532986
14, -1.229519
15, 0.776981
1, 0.316537
2, -1.601176
3, 0.662260
4, 0.071897
5, 1.074493
6, -0.749991
7, -0.468782
8, -0.068205
9, -0.159120
10, 0.452073
11, -0.134905
12, 0.139904
13, 0.530743
14, -1.213484
15, 0.767750
1, 0.315391
2, -1.600600
3, 0.662998
4, 0.070758
5, 1.075065
6, -0.749259
7, -0.470135
8, -0.067525
9, -0.158249
10, 0.450682
11, -0.134206
12, 0.140799
13, 0.529385
14, -1.212802
15, 0.768624
1, 0.319794
2, -1.617273
3, 0.673119
4, 0.074857
5, 1.059542
6, -0.739836
7, -0.465775
8, -0.084038
9, -0.148225
10, 0.455024
11, -0.150650
12, 0.150780
13, 0.530239
14, -1.216034
15, 0.770586
1, 0.319657
2, -1.616314
3, 0.672551
4, 0.074432
5, 1.062516
6, -0.741596
7, -0.465884
8, -0.083269
9, -0.148680
10, 0.454941
11, -0.150068
12, 0.150436
13, 0.527742
14, -1.198567
15, 0.760247
1, 0.318937
2, -1.616838
3, 0.673652
4, 0.073484
5, 1.061824
6, -0.740144
7, -0.466826
8, -0.083956
9, -0.147239
10, 0.454086
11, -0.150691
12, 0.151744
13, 0.526677
14, -1.199343
15, 0.761877
1, 0.323159
2, -1.631521
3, 0.683110
4, 0.077360
5, 1.048344
6, -0.731461
7, -0.462688
8, -0.098346
9, -0.137969
10, 0.458229
11, -0.165097
12, 0.161024
13, 0.527629
14, -1.202653
15, 0.764009
1, 0.323031
2, -1.630588
3, 0.682571
4, 0.076829
5, 1.052207
6, -0.733692
7, -0.462915
8, -0.096696
9, -0.138922
10, 0.458080
11, -0.164017
12, 0.160400
13, 0.525239
14, -1.185246
15, 0.753957
1, 0.322054
2, -1.630412
3, 0.683467
4, 0.075822
5, 1.052388
6, -0.732767
7, -0.463917
8, -0.096516
9, -0.138003
10, 0.457069
11, -0.163836
12, 0.161327
13, 0.524008
14, -1.185025
15, 0.755087
1, 0.325978
2, -1.640348
3, 0.691655
4, 0.079275
5, 1.043644
6, -0.725561
7, -0.460102
8, -0.106174
9, -0.130044
10, 0.460977
11, -0.173731
12, 0.169482
13, 0.525462
14, -1.188707
15, 0.758121
1, 0.325864
2, -1.639576
3, 0.691179
4, 0.078880
5, 1.046323
6, -0.727214
7, -0.460306
8, -0.104791
9, -0.130897
10, 0.460817
11, -0.172641
12, 0.168810
13, 0.522573
14, -1.169094
15, 0.746024
1, 0.324407
2, -1.638964
3, 0.692237
4, 0.077492
5, 1.046906
6, -0.726206
7, -0.461941
8, -0.104105
9, -0.129710
10, 0.459170
11, -0.171950
12, 0.170006
13, 0.521502
14, -1.168644
15, 0.746802
1, 0.328376
2, -1.650254
3, 0.700845
4, 0.081064
5, 1.036746
6, -0.718458
7, -0.458074
8, -0.115104
9, -0.121323
10, 0.463113
11, -0.183164
12, 0.178556
13, 0.522697
14, -1.172044
15, 0.749395
1, 0.328219
2, -1.649108
3, 0.700155
4, 0.080496
5, 1.040877
6, -0.720946
7, -0.458594
8, -0.111322
9, -0.123600
10, 0.462721
11, -0.180314
12, 0.176840
13, 0.520025
14, -1.152596
15, 0.737681
1, 0.326707
2, -1.648480
3, 0.701224
4, 0.079267
5, 1.041387
6, -0.720077
7, -0.459678
8, -0.110872
9, -0.122834
10, 0.461538
11, -0.179822
12, 0.177676
13, 0.519044
14, -1.152188
15, 0.738375
1, 0.330458
2, -1.658264
3, 0.709194
4, 0.082452
5, 1.033083
6, -0.713312
7, -0.456391
8, -0.119443
9, -0.115852
10, 0.465100
11, -0.189112
12, 0.185244
13, 0.520278
14, -1.155407
15, 0.740996
1, 0.330395
2, -1.657776
3, 0.708908
4, 0.082057
5, 1.036098
6, -0.715079
7, -0.456726
8, -0.116884
9, -0.117351
10, 0.464897
11, -0.187560
12, 0.184335
13, 0.517677
14, -1.135536
15, 0.729357
1, 0.329223
2, -1.657959
3, 0.710248
4, 0.080876
5, 1.035915
6, -0.713728
7, -0.457924
8, -0.117070
9, -0.115981
10, 0.463718
11, -0.187743
12, 0.185683
13, 0.516684
14, -1.135691
15, 0.730492
1, 0.332831
2, -1.666623
3, 0.717744
4, 0.084001
5, 1.028407
6, -0.707233
7, -0.454543
8, -0.125191
9, -0.108955
10, 0.467257
11, -0.196242
12, 0.193035
13, 0.518087
14, -1.139060
15, 0.733407
1, 0.332746
2, -1.665914
3, 0.717352
4, 0.083726
5, 1.030702
6, -0.708500
7, -0.454609
8, -0.124643
9, -0.109258
10, 0.467210
11, -0.195854
12, 0.192821
13, 0.515912
14, -1.120903
15, 0.723379
1, 0.331326
2, -1.665092
3, 0.718013
4, 0.082666
5, 1.031316
6, -0.708007
7, -0.455530
8, -0.124110
9, -0.108829
10, 0.466120
11, -0.195222
12, 0.193328
13, 0.514636
14, -1.120164
15, 0.723973
1, 0.335138
2, -1.678375
3, 0.726745
4, 0.086020
5, 1.019629
6, -0.700325
7, -0.452241
8, -0.135570
9, -0.101296
10, 0.469585
11, -0.207296
12, 0.201265
13, 0.515319
14, -1.122546
15, 0.725538
1, 0.335039
2, -1.677570
3, 0.726284
4, 0.085794
5, 1.021473
6, -0.701380
7, -0.452301
8, -0.135081
9, -0.101576
10, 0.469534
11, -0.206875
12, 0.201024
13, 0.512922
14, -1.103047
15, 0.714379
1, 0.334208
2, -1.679526
3, 0.728178
4, 0.084532
5, 1.018503
6, -0.698505
7, -0.453735
8, -0.138456
9, -0.098308
10, 0.468307
11, -0.209763
12, 0.203819
13, 0.512242
14, -1.104649
15, 0.715930
1, 0.337779
2, -1.689142
3, 0.735803
4, 0.087844
5, 1.009586
6, -0.691434
7, -0.450114
8, -0.148206
9, -0.090576
10, 0.471957
11, -0.219590
12, 0.211611
13, 0.513450
14, -1.107902
15, 0.718509
1, 0.337677
2, -1.688269
3, 0.735319
4, 0.087509
5, 1.012452
6, -0.693022
7, -0.450285
8, -0.146743
9, -0.091387
10, 0.471834
11, -0.218536
12, 0.211027
13, 0.511189
14, -1.088528
15, 0.707773
1, 0.335992
2, -1.687279
3, 0.736000
4, 0.086074
5, 1.013296
6, -0.692442
7, -0.451962
8, -0.145757
9, -0.090710
10, 0.470068
11, -0.217498
12, 0.211741
13, 0.510039
14, -1.087852
15, 0.708238
1, 0.339604
2, -1.697876
3, 0.743912
4, 0.089353
5, 1.003671
6, -0.685256
7, -0.448474
8, -0.155994
9, -0.083067
10, 0.473639
11, -0.227980
12, 0.219567
13, 0.510950
14, -1.090526
15, 0.710234
1, 0.339559
2, -1.697464
3, 0.743690
4, 0.089019
5, 1.006741
6, -0.686907
7, -0.448762
8, -0.153348
9, -0.084490
10, 0.473489
11, -0.226600
12, 0.218825
13, 0.508807
14, -1.070855
15, 0.699658
1, 0.338869
2, -1.698363
3, 0.744832
4, 0.088065
5, 1.005498
6, -0.685328
7, -0.449697
8, -0.154566
9, -0.082943
10, 0.472667
11, -0.227671
12, 0.220186
13, 0.507703
14, -1.072293
15, 0.701485
1, 0.342387
2, -1.707646
3, 0.752304
4, 0.091328
5, 0.996889
6, -0.678398
7, -0.446208
8, -0.163772
9, -0.075533
10, 0.476196
11, -0.236984
12, 0.227681
13, 0.508788
14, -1.075154
15, 0.703788
1, 0.342215
2, -1.706177
3, 0.751458
4, 0.091048
5, 0.999273
6, -0.679770
7, -0.446364
8, -0.162445
9, -0.076297
10, 0.476037
11, -0.235632
12, 0.226903
13, 0.506431
14, -1.055125
15, 0.692261
1, 0.340777
2, -1.706120
3, 0.752797
4, 0.089635
5, 0.999328
6, -0.678454
7, -0.447919
8, -0.162384
9, -0.074848
10, 0.474495
11, -0.235571
12, 0.228339
13, 0.505509
14, -1.055089
15, 0.693121
1, 0.344438
2, -1.718875
3, 0.761196
4, 0.093148
5, 0.987089
6, -0.670396
7, -0.444232
8, -0.175227
9, -0.066392
10, 0.478191
11, -0.248446
12, 0.236816
13, 0.506016
14, -1.056857
15, 0.694285
1, 0.344377
2, -1.718272
3, 0.760885
4, 0.092912
5, 0.989422
6, -0.671599
7, -0.444313
8, -0.174427
9, -0.066805
10, 0.478140
11, -0.247934
12, 0.236552
13, 0.504103
14, -1.037923
15, 0.684517
1, 0.343264
2, -1.718039
3, 0.761710
4, 0.091999
5, 0.989614
6, -0.670922
7, -0.445066
8, -0.174269
9, -0.066246
10, 0.477282
11, -0.247753
12, 0.237188
13, 0.502741
14, -1.037637
15, 0.685526
1, 0.346479
2, -1.725093
3, 0.768141
4, 0.094962
5, 0.983112
6, -0.664994
7, -0.441886
8, -0.181249
9, -0.059883
10, 0.480501
11, -0.254819
12, 0.243629
13, 0.504050
14, -1.040509
15, 0.688145
1, 0.346384
2, -1.724137
3, 0.767641
4, 0.094663
5, 0.986113
6, -0.666563
7, -0.442074
8, -0.179353
9, -0.060874
10, 0.480365
11, -0.253445
12, 0.242911
13, 0.502082
14, -1.020707
15, 0.677793
1, 0.345514
2, -1.724963
3, 0.768888
4, 0.093595
5, 0.985100
6, -0.665033
7, -0.443147
8, -0.180371
9, -0.059337
10, 0.479380
11, -0.254380
12, 0.244322
13, 0.500979
14, -1.021752
15, 0.679372
1, 0.348886
2, -1.733864
3, 0.775943
4, 0.096680
5, 0.976957
6, -0.658580
7, -0.439867
8, -0.189028
9, -0.052475
10, 0.482732
11, -0.263228
12, 0.251334
13, 0.501876
14, -1.024120
15, 0.681249
1, 0.348843
2, -1.733401
3, 0.775711
4, 0.096400
5, 0.979959
6, -0.660083
7, -0.440067
8, -0.186894
9, -0.053544
10, 0.482628
11, -0.262120
12, 0.250779
13, 0.500061
14, -1.004662
15, 0.671504
1, 0.347446
2, -1.732836
3, 0.776470
4, 0.095335
5, 0.980390
6, -0.659504
7, -0.441008
8, -0.186512
9, -0.053033
10, 0.481528
11, -0.261674
12, 0.251378
13, 0.498769
14, -1.004139
15, 0.672206
1, 0.350582
2, -1.740099
3, 0.782686
4, 0.098064
5, 0.974067
6, -0.654093
7, -0.438066
8, -0.193326
9, -0.047201
10, 0.484609
11, -0.268810
12, 0.257484
13, 0.499868
14, -1.006684
15, 0.674384
1, 0.350557
2, -1.739805
3, 0.782545
4, 0.097879
5, 0.976222
6, -0.655124
7, -0.438125
8, -0.192640
9, -0.047530
10, 0.484582
11, -0.268497
12, 0.257334
13, 0.498318
14, -0.988653
15, 0.665750
1, 0.349502
2, -1.741201
3, 0.784261
4, 0.096443
5, 0.974321
6, -0.652789
7, -0.439782
8, -0.194833
9, -0.044835
10, 0.483099
11, -0.270461
12, 0.259748
13, 0.497542
14, -0.989679
15, 0.667011
1, 0.352692
2, -1.748878
3, 0.790604
4, 0.099314
5, 0.967414
6, -0.647082
7, -0.436662
8, -0.202341
9, -0.038632
10, 0.486293
11, -0.278148
12, 0.266099
13, 0.498558
14, -0.992122
15, 0.669030
1, 0.352658
2, -1.748490
3, 0.790417
4, 0.099125
5, 0.969588
6, -0.648130
7, -0.436729
8, -0.201561
9, -0.039008
10, 0.486258
11, -0.277739
12, 0.265902
13, 0.496900
14, -0.973044
15, 0.659830
1, 0.351607
2, -1.749546
3, 0.791915
4, 0.097731
5, 0.968188
6, -0.646144
7, -0.438346
8, -0.203184
9, -0.036705
10, 0.484797
11, -0.279206
12, 0.267983
13, 0.496001
14, -0.973946
15, 0.661109
1, 0.354908
2, -1.759133
3, 0.798816
4, 0.100791
5, 0.959301
6, -0.639747
7, -0.435095
8, -0.212623
9, -0.029911
10, 0.488094
11, -0.288779
12, 0.274874
13, 0.496669
14, -0.975886
15, 0.662506
1, 0.354790
2, -1.757754
3, 0.798152
4, 0.100522
5, 0.962437
6, -0.641257
7, -0.435185
8, -0.211577
9, -0.030415
10, 0.488026
11, -0.287994
12, 0.274496
13, 0.495106
14, -0.957691
15, 0.653748
1, 0.354079
2, -1.759630
3, 0.799604
4, 0.099449
5, 0.959606
6, -0.639066
7, -0.436058
8, -0.213880
9, -0.028633
10, 0.487336
11, -0.289816
12, 0.275905
13, 0.494275
14, -0.959884
15, 0.655444
1, 0.357441
2, -1.767753
3, 0.806226
4, 0.102542
5, 0.952132
6, -0.632973
7, -0.432817
8, -0.221709
9, -0.022249
10, 0.490663
11, -0.297854
12, 0.282459
13, 0.495036
14, -0.961721
15, 0.656943
1, 0.357400
2, -1.767274
3, 0.806002
4, 0.102304
5, 0.954952
6, -0.634296
7, -0.432925
8, -0.220426
9, -0.022852
10, 0.490609
11, -0.297214
12, 0.282158
13, 0.493469
14, -0.943162
15, 0.648230
1, 0.355950
2, -1.766783
3, 0.806783
4, 0.100869
5, 0.955439
6, -0.633523
7, -0.434656
8, -0.219839
9, -0.021919
10, 0.488869
11, -0.296624
12, 0.283096
13, 0.492264
14, -0.942754
15, 0.648880
1, 0.359318
2, -1.775772
3, 0.813592
4, 0.104036
5, 0.946982
6, -0.627117
7, -0.431327
8, -0.228727
9, -0.015187
10, 0.492238
11, -0.305616
12, 0.289906
13, 0.492841
14, -0.944294
15, 0.650047
1, 0.359301
2, -1.775559
3, 0.813495
4, 0.103885
5, 0.948893
6, -0.627983
7, -0.431359
8, -0.228326
9, -0.015369
10, 0.492225
11, -0.305458
12, 0.289835
13, 0.491527
14, -0.927696
15, 0.642529
1, 0.358605
2, -1.777553
3, 0.814957
4, 0.102707
5, 0.945515
6, -0.625506
7, -0.432456
8, -0.231471
9, -0.013063
10, 0.491385
11, -0.307868
12, 0.291602
13, 0.490756
14, -0.929907
15, 0.644151
1, 0.362012
2, -1.785600
3, 0.821496
4, 0.105890
5, 0.937999
6, -0.619398
7, -0.429141
8, -0.239298
9, -0.006702
10, 0.494765
11, -0.315853
12, 0.298090
13, 0.491381
14, -0.931384
15, 0.645350
1, 0.361955
2, -1.784959
3, 0.821184
4, 0.105664
5, 0.940535
6, -0.620634
7, -0.429322
8, -0.237275
9, -0.007688
10, 0.494647
11, -0.314527
12, 0.297444
13, 0.489465
14, -0.909891
15, 0.634876
1, 0.360840
2, -1.785255
3, 0.822197
4, 0.104675
5, 0.940273
6, -0.619737
7, -0.430018
8, -0.237460
9, -0.007056
10, 0.493902
11, -0.314725
12, 0.298121
13, 0.488199
14, -0.910227
15, 0.636026
1, 0.363980
2, -1.791342
3, 0.827794
4, 0.107585
5, 0.934631
6, -0.614549
7, -0.426906
8, -0.243494
9, -0.001507
10, 0.497053
11, -0.320834
12, 0.303738
13, 0.489237
14, -0.912239
15, 0.637876
1, 0.363920
2, -1.790625
3, 0.827457
4, 0.107376
5, 0.937150
6, -0.615734
7, -0.427015
8, -0.242182
9, -0.002124
10, 0.496983
11, -0.319983
12, 0.303338
13, 0.487518
14, -0.891546
15, 0.628141
1, 0.362965
2, -1.792350
3, 0.828996
4, 0.106394
5, 0.935378
6, -0.614152
7, -0.427457
8, -0.242981
9, -0.001411
10, 0.496573
11, -0.320721
12, 0.303997
13, 0.486680
14, -0.893059
15, 0.629491
1, 0.366357
